Product ID,Variant ID,Handle,Title,Body (HTML),Vendor,Type,Tags,Status,Product Category ID,Product Category Name,Product Category Full Path,Created At,Updated At,SEO Title,SEO Description,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Barcode,Variant Tax Code,Variant Inventory Policy,Inventory Item ID,Cost per item,Variant Grams,Variant Weight Unit,Image URLs,Image Alt Text,Last Synced,Delete,Sync Status,custom.dsxdcfvgbhn,custom.test,custom.test3,custom.test_2,test_data.binding_mount,test_data.snowboard_length,Inventory Qty - My Custom Location,Inventory Qty - Shop location,Collection Names,Collection Handles,global.title_tag,global.description_tag,test_data.snowboard_weight
gid://shopify/Product/14907389051247,gid://shopify/ProductVariant/52737007124847,steelcase-personality-plus-office-chair-ergonomic-task-seating,Steelcase Personality Plus Office Chair – Ergonomic Task Seating,,SpaceBanao,Chair,"chair, office chair, Steelcase",DRAFT,,,,2026-03-09T06:22:15Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,35200.00,,,,DENY,gid://shopify/InventoryItem/53939460833647,,0.0,POUNDS,"https://cdn.shopify.com/s/files/1/0961/2682/8911/files/ppp_e6aca96a-0271-4a4b-8936-80db78a16cc3.webp?v=1773037335, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/pppppp_dae57e6e-58d8-464e-b8d4-f303d78aa343.webp?v=1773037335, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/p333.jpg?v=1773037335",", , ",2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,0,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389116783,gid://shopify/ProductVariant/52737007518063,steelcase-migration-se-pro-height-adjustable-desk,Steelcase Migration SE Pro Height-Adjustable Desk,,SpaceBanao,Desk,"Adjustable Workstation, conference standing desk, Migration SE Pro, Migration SE Pro Standing Desk, office desk, Sit Stand Desk, Standing Desk, Steelcase",DRAFT,,,,2026-03-09T06:22:25Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,89000.00,,,,DENY,gid://shopify/InventoryItem/53939461226863,,0.0,POUNDS,"https://cdn.shopify.com/s/files/1/0961/2682/8911/files/desk7.webp?v=1773037345, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/desk6.webp?v=1773037345, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/desk5.webp?v=1773037345, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/desk3.webp?v=1773037345, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/desk2.webp?v=1773037345, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/desk1.webp?v=1773037345",", , , , , ",2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,0,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389149551,gid://shopify/ProductVariant/52737007583599,tarkett-welding-rod-vinyl-flooring-seam-welding-solution,Tarkett Welding Rod – Vinyl Flooring Seam Welding Solution,,SpaceBanao,Flooring Accessory,"flooring, Homogeneous Vinyl, Seam Welding, tarkett, Vinyl Flooring Accessory, Welding Rod, Welding rods",DRAFT,,,,2026-03-09T06:22:28Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,0.00,,,,DENY,gid://shopify/InventoryItem/53939461292399,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/tarkiit.jpg?v=1773037348,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,0,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389215087,gid://shopify/ProductVariant/52737007911279,tarkett-somplan-600-homogeneous-vinyl-flooring,Tarkett Somplan 600 – Homogeneous Vinyl Flooring,,SpaceBanao,Vinyl Flooring,"Commercial Flooring, flooring, Healthcare Flooring, Homogeneous Vinyl, Somplan 600, tarkett",DRAFT,,,,2026-03-09T06:22:33Z,2026-03-27T09:33:41Z,,,Title,Default Title,,,,,,0.00,,,,DENY,gid://shopify/InventoryItem/53939461620079,,0.0,POUNDS,"https://cdn.shopify.com/s/files/1/0961/2682/8911/files/somplan3.jpg?v=1773037353, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/somplan2.jpg?v=1773037354, https://cdn.shopify.com/s/files/1/0961/2682/8911/files/somplan.jpg?v=1773037354",", , ",2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,5,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389280623,gid://shopify/ProductVariant/52737008206191,roca-a3275l000c-over-countertop-basin-white-ceramic-wash-basin,Roca A3275L000C Over-Countertop Basin | White Ceramic Wash Basin,,SpaceBanao,WashBasin,"A3275L000C, Bathroom Basin, Ceramic Wash Basin, Countertop Basin, Countertop Wash Basin, Modern Bathroom, Over Counter Basin, Roca, Roca Basin, Roca Dealer India, Roca White Basin, RS3275L000C, White Basin",DRAFT,,,,2026-03-09T06:22:37Z,2026-03-27T09:33:47Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939461914991,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Ona_basin_A3275L000C_Roca_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037357,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389313391,gid://shopify/ProductVariant/52737008271727,kohler-span™-round-quiet-close™-toilet-seat-k-29170in-0-soft-close-bathroom-seat,KOHLER Span™ Round Quiet-Close™ Toilet Seat – K-29170IN-0 | Soft Close Bathroom Seat,,SpaceBanao,Bathroom Seat,"Kohler Bathroom Accessories, Kohler India, Kohler Toilet Seat, Quiet Close Toilet Seat, Round WC Seat, Soft Close Seat, Span Round Seat",DRAFT,,,,2026-03-09T06:22:39Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,2673.32,3500.00,,,DENY,gid://shopify/InventoryItem/53939461980527,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP.jpg?v=1773037360,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389346159,gid://shopify/ProductVariant/52737008337263,roca-a3270y2000-square-over-countertop-basin-600x370mm-the-gap,Roca A3270Y2000 Square Over Countertop Basin 600x370mm | The Gap,,SpaceBanao,WashBasin,"600x370 Basin, Countertop Wash Basin, Over Counter Basin, Roca, Roca A3270Y2000, Roca White Basin, Square Basin, Square Basin Roca, The Gap, The Gap Basin, Vitreous China",DRAFT,,,,2026-03-09T06:22:43Z,2026-03-27T09:33:47Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939462046063,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/004_11842_00_THE_GAP_3270Y2000_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037363,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389411695,gid://shopify/ProductVariant/52737008632175,roca-a327474000-wall-hung-over-counter-basin-600mm-the-gap-original,Roca A327474000 Wall Hung / Over Counter Basin 600mm | The Gap Original,,SpaceBanao,WashBasin,"600mm Basin, Countertop Basin, Roca, Roca A327474000, Roca Square Basin, The Gap Original, Wall Hung Basin",DRAFT,,,,2026-03-09T06:22:46Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939462340975,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/004_00849_00_1_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037366,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389444463,gid://shopify/ProductVariant/52737008730479,kohler-apt™-flux-single-handle-basin-faucet-cold-only-k-34067in-4-cp-14-0-lpm,KOHLER APT™ Flux Single Handle Basin Faucet (Cold Only) – K-34067IN-4-CP | 14.0 LPM,,SpaceBanao,Faucets,"APT Flux Tap, Cold Water Faucet, Kohler Basin Tap, Kohler Bathroom Fittings, Kohler Faucet, Kohler Pillar Tap",DRAFT,,,,2026-03-09T06:22:50Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,1734.36,2270.00,,,DENY,gid://shopify/InventoryItem/53939462439279,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_1.jpg?v=1773037370,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389477231,gid://shopify/ProductVariant/52737008796015,kohler-complementary™-health-faucet-with-hose-k-12925in-cp-11-7-lpm,KOHLER Complementary™ Health Faucet with Hose – K-12925IN-CP | 11.7 LPM,,SpaceBanao,Faucets,"Bidet Spray, Kohler Bathroom Accessories, Kohler Health Faucet, Toilet Spray Gun, Wall Mount Health Faucet",DRAFT,,,,2026-03-09T06:22:53Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,1099.98,2100.00,,,DENY,gid://shopify/InventoryItem/53939462504815,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_2_38d62d36-45af-4ab7-88e9-aa30ee36b4e5.jpg?v=1773037373,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,95,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389542767,gid://shopify/ProductVariant/52737009090927,roca-a327876000-round-over-counter-basin-420mm-bol-collection,Roca A327876000 Round Over Counter Basin 420mm | Bol Collection,,SpaceBanao,WashBasin,"A327876000, Bol Collection, Counter Basin, Designer Basin, Luxury Bathroom, Roca, Roca Bol Basin, Roca Wash Basin, Round Basin",DRAFT,,,,2026-03-09T06:22:56Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939462799727,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Bol_A327876000_A32787A000_Roca_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037376,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389575535,gid://shopify/ProductVariant/52737009156463,kohler-graph™-dual-flush-faceplate-k-20189in-p-cp-polished-chrome,KOHLER Graph™ Dual Flush Faceplate – K-20189IN-P-CP | Polished Chrome,,SpaceBanao,Flushing System,"Dual Flush Button, Graph Collection, Kohler Concealed Cistern Plate, Kohler Flush Plate",DRAFT,,,,2026-03-09T06:22:59Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,2138.85,3000.00,,,DENY,gid://shopify/InventoryItem/53939462865263,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_3_a052765a-392d-4e3f-b83e-9e88cc7769ea.jpg?v=1773037379,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,95,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389608303,gid://shopify/ProductVariant/52737009221999,roca-a327720000-sofia-over-counter-basin-465mm,Roca A327720000 Sofia Over Counter Basin 465mm,,SpaceBanao,WashBasin,"A327720000, Counter Basin, Countertop Basin, Modern Bathroom Basin, Roca, Roca Dealer, Roca Sofia Basin, Sofia Basin, Square Basin, Vitreous China Basin",DRAFT,,,,2026-03-09T06:23:02Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939462930799,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/004_00856_00_2_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037382,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389739375,gid://shopify/ProductVariant/52737011843439,roca-rs327723460-rectangular-under-counter-basin-sofia,Roca RS327723460 Rectangular Under Counter Basin | Sofia,,SpaceBanao,WashBasin,"Built In Basin, Rectangular Basin, Roca Basin, RS327723460, Sofia Basin, Under Counter Basin, Undercounter Basin",DRAFT,,,,2026-03-09T06:23:05Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939465552239,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RS327723460_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037385,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389772143,gid://shopify/ProductVariant/52737011908975,kohler-parallel™-wall-mount-bathroom-sink-faucet-k-23486in-4nd-af-9-0-lpm-chrome-basin-tap,KOHLER Parallel™ Wall-Mount Bathroom Sink Faucet – K-23486IN-4ND-AF | 9.0 LPM Chrome Basin Tap,,SpaceBanao,Faucets,"Chrome Basin Faucet, Kohler, Kohler Chrome Faucet, Kohler Parallel Faucet, Kohler Wall Mount Tap, Luxury Bathroom Fittings, Parallel Collection, Parallel Faucet, Premium Bathroom Tap, Wall Mount Tap",DRAFT,,,,2026-03-09T06:23:08Z,2026-03-27T09:33:41Z,,,Title,Default Title,,,,,,13724.53,19250.00,,,DENY,gid://shopify/InventoryItem/53939465617775,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_4.jpg?v=1773037388,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389804911,gid://shopify/ProductVariant/52737011974511,kohler-complementary™-square-double-robe-hook-k-25073in-cp-chrome-bathroom-hook,KOHLER Complementary™ Square Double Robe Hook – K-25073IN-CP | Chrome Bathroom Hook,,SpaceBanao,Faucets,"Bathroom Accessories, Bathroom Hook, Chrome Accessory, Complementary Collection, Double Robe Hook, Kohler, Kohler Bathroom Hook, Robe Hook",DRAFT,,,,2026-03-09T06:23:11Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,1298.83,1700.00,,,DENY,gid://shopify/InventoryItem/53939465683311,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_5.jpg?v=1773037391,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,88,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389870447,gid://shopify/ProductVariant/52737012040047,roca-a337460000-semi-pedestal-giralda-basin-accessories,Roca A337460000 Semi Pedestal Giralda | Basin Accessories,,SpaceBanao,urinal,"A337460000, Basin Accessories, Roca Giralda, Semi Pedestal",DRAFT,,,,2026-03-09T06:23:14Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939465748847,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/4679_004_00830_00_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037394,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389903215,gid://shopify/ProductVariant/52737012367727,roca-rs336312460-semi-pedestal-victoria-fixing-accessories,Roca RS336312460 Semi Pedestal Victoria | Fixing Accessories,,SpaceBanao,WashBasin,"Roca Accessories, RS336312460, Semi Pedestal, Victoria Basin",DRAFT,,,,2026-03-09T06:23:17Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939466043759,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RS336312460_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037397,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907389935983,gid://shopify/ProductVariant/52737012433263,kohler-accent™-toilet-tissue-holder-k-25346in-af-chrome-toilet-paper-holde,KOHLER Accent™ Toilet Tissue Holder – K-25346IN-AF | Chrome Toilet Paper Holde,,SpaceBanao,bathroom accessories,"Accent Collection, Accent Series, Chrome Bathroom Accessory, Chrome Tissue Holder, Kohler, Kohler Bathroom Accessories, Kohler Toilet Paper Holder, Toilet Roll Holder",DRAFT,,,,2026-03-09T06:23:22Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,1760.55,2470.00,,,DENY,gid://shopify/InventoryItem/53939466142063,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_6.jpg?v=1773037402,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390001519,gid://shopify/ProductVariant/52737012728175,roca-a327114000-diverta-counter-basin-500mm-drop-in-basin,Roca A327114000 Diverta Counter Basin 500mm | Drop-in Basin,,SpaceBanao,WashBasin,"A327114000, Counter Basin, Diverta Basin, Drop In Basin, Modern Bathroom, Roca, Roca Wash Basin",DRAFT,,,,2026-03-09T06:23:25Z,2026-03-27T09:33:47Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939466436975,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/327114_0_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037405,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390034287,gid://shopify/ProductVariant/52737012793711,kohler-accent™-61cm-single-towel-bar-k-25348in-af-chrome-towel-rail,KOHLER Accent™ 61cm Single Towel Bar – K-25348IN-AF | Chrome Towel Rail,,SpaceBanao,bathroom accessories,"Accent Towel Bar, Bathroom Accessory, Chrome Towel Bar, Chrome Towel Holder, Kohler, Kohler Bathroom Rail, Towel Bar, Towel Rail",DRAFT,,,,2026-03-09T06:23:27Z,2026-03-27T09:33:47Z,,,Title,Default Title,,,,,,3265.02,4580.00,,,DENY,gid://shopify/InventoryItem/53939466502511,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_7.jpg?v=1773037407,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,94,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390067055,gid://shopify/ProductVariant/52737012892015,roca-a32772500c-sofia-under-counter-basin-609mm,Roca A32772500C Sofia Under Counter Basin 609mm,,SpaceBanao,WashBasin,"A32772500C, Built In Basin, Large Undercounter Basin, Roca, Roca Basin, Sofia Basin, Sofia Series, Under Counter Basin, Vanity Basin",DRAFT,,,,2026-03-09T06:23:31Z,2026-03-27T09:33:47Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939466600815,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Sofia_A32772500C_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037411,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390132591,gid://shopify/ProductVariant/52737013186927,kohler-statement™-oblong-rainhead-k-26294in-af-9-5-lpm-overhead-shower-head,KOHLER Statement™ Oblong Rainhead – K-26294IN-AF | 9.5 LPM Overhead Shower Head,,SpaceBanao,Shower,"Kohler Rainhead, Overhead Shower Head, Shower Head, Statement Collection",DRAFT,,,,2026-03-09T06:23:34Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,33016.86,46500.00,,,DENY,gid://shopify/InventoryItem/53939466895727,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_8.jpg?v=1773037414,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390165359,gid://shopify/ProductVariant/52737013285231,roca-a325394000-wall-hung-basin-520mm-victoria-series,Roca A325394000 Wall Hung Basin 520mm | Victoria Series,,SpaceBanao,WashBasin,"A325394000, Ceramic Basin, Compact Basin, Roca, Roca Basin, RS325394460, Victoria Basin, Wall Hung Basin",DRAFT,,,,2026-03-09T06:23:37Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939466994031,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/vict_lavabo_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037417,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390230895,gid://shopify/ProductVariant/52737013612911,kohler-july™-single-handle-basin-faucet-k-29928in-4nd-af-21-lpm,KOHLER July™ Single Handle Basin Faucet – K-29928IN-4ND-AF | 21 LPM,,SpaceBanao,Faucets,"July Collection, Kohler Basin Faucet, Premium Bathroom Tap, Single Handle Faucet",DRAFT,,,,2026-03-09T06:23:45Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,6592.12,8630.00,,,DENY,gid://shopify/InventoryItem/53939467321711,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_9.jpg?v=1773037425,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,86,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390296431,gid://shopify/ProductVariant/52737013940591,roca-rs327872460-in-counter-top-basin-foro-cloakroom-basin,Roca RS327872460 In Counter Top Basin | Foro Cloakroom Basin,,SpaceBanao,WashBasin,"Cloakroom Basin, Compact Basin, Counter Basin, Drop In Basin, Foro Basin, Roca, Roca Cloakroom Basin, RS327872460",DRAFT,,,,2026-03-09T06:23:48Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939467649391,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RS327872460_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037428,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390329199,gid://shopify/ProductVariant/52737014006127,roca-rs32745d460-rectangular-over-counter-basin-zun-series,Roca RS32745D460 Rectangular Over Counter Basin | Zun Series,,SpaceBanao,WashBasin,"Counter Basin, Designer Basin, Over Counter Basin, Rectangular Basin, Roca, RS32745D460, Zun Basin",DRAFT,,,,2026-03-09T06:23:52Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939467714927,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RS32745D460_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037432,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390361967,gid://shopify/ProductVariant/52737014071663,roca-a322307000-in-under-counter-basin-510mm-neo-selene,Roca A322307000 In/Under Counter Basin 510mm | Neo Selene,,SpaceBanao,WashBasin,"A322307000, Counter Basin, Neo Selene, Neo Selene Basin, Overflow Basin, Roca, Roca Basin, Round Basin",DRAFT,,,,2026-03-09T06:23:55Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939467780463,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/A322307000_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037435,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907390427503,gid://shopify/ProductVariant/52737014366575,roca-a5a064fc00-built-in-bath-shower-mixer-2-way-automatic-diverter,Roca A5A064FC00 Built-in Bath Shower Mixer | 2-Way Automatic Diverter,,SpaceBanao,Faucets,"A5A064FC00, Architect Bathroom Products, Automatic Diverter, Automatic Diverter Mixer, Bath Mixer, Bath Shower Mixer, Bathroom Fittings, Bathroom Hardware India, Bathroom Mixer India, Bathtub Mixer, Built In Faucet, Built in Shower Mixer, Chrome Shower Mixer, Commercial Bathroom Mixer, Concealed Mixer, Luxury Bathroom Mixer, Premium Faucet India, Project Bathroom Fittings, Roca, Roca Dealer, Roca Faucet, Roca India Faucets, Roca Mixer, Roca Price, Roca Supplier India, Roca Tap, Roca Victoria Plus, Shower Mixer, Shower Mixer Chrome, Wall Concealed Mixer",DRAFT,,,,2026-03-09T06:23:58Z,2026-03-27T09:33:46Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939468075375,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/ROCA_TRAD_VICTORIA_PLUS_A5A064FC00_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037438,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
